,date_sampling,PRCP
8189,2020-10-08,0.0
8190,2020-10-09,0.0
8191,2020-10-10,0.0
8192,2020-10-11,0.0
8193,2020-10-12,0.0
8194,2020-10-13,0.0
8195,2020-10-14,0.0
8196,2020-10-15,0.0
8197,2020-10-16,0.0
8198,2020-10-17,0.0
8199,2020-10-18,0.0
8200,2020-10-19,0.0
8201,2020-10-20,0.0
8202,2020-10-21,0.0
8203,2020-10-22,0.0
8204,2020-10-23,0.0
8205,2020-10-24,0.0
8206,2020-10-25,0.0
8207,2020-10-26,0.0
8208,2020-10-27,0.0
8209,2020-10-28,0.0
8210,2020-10-29,0.0
8211,2020-10-30,0.0
8212,2020-10-31,0.0
8213,2020-11-01,0.0
8214,2020-11-02,0.0
8215,2020-11-03,0.0
8216,2020-11-04,0.0
8217,2020-11-05,0.0
8218,2020-11-06,0.0
8219,2020-11-07,0.0
8220,2020-11-08,0.01
8221,2020-11-09,0.0
8222,2020-11-10,0.0
8223,2020-11-11,0.0
8224,2020-11-12,0.0
8225,2020-11-13,0.29
8226,2020-11-14,0.05
8227,2020-11-15,0.0
8228,2020-11-16,0.0
8229,2020-11-17,1.0
8230,2020-11-18,1.02
8231,2020-11-19,0.0
8232,2020-11-20,0.0
8233,2020-11-21,0.0
8234,2020-11-22,0.0
8235,2020-11-23,0.0
8236,2020-11-24,0.0
8237,2020-11-25,0.0
8238,2020-11-26,0.0
8239,2020-11-27,0.0
8240,2020-11-28,0.0
8241,2020-11-29,0.0
8242,2020-11-30,0.0
8243,2020-12-01,0.0
8244,2020-12-02,0.0
8245,2020-12-03,0.0
8246,2020-12-04,0.0
8247,2020-12-05,0.0
8248,2020-12-06,0.0
8249,2020-12-07,0.0
8250,2020-12-08,0.0
8251,2020-12-09,0.0
8252,2020-12-10,0.0
8253,2020-12-11,0.01
8254,2020-12-12,0.16
8255,2020-12-13,1.52
8256,2020-12-14,0.03
8257,2020-12-15,0.0
8258,2020-12-16,0.0
8259,2020-12-17,0.5
8260,2020-12-18,0.0
8261,2020-12-19,0.0
8262,2020-12-20,0.0
8263,2020-12-21,0.0
8264,2020-12-22,0.0
8265,2020-12-23,0.0
8266,2020-12-24,0.0
8267,2020-12-25,0.84
8268,2020-12-26,0.1
8269,2020-12-27,0.0
8270,2020-12-28,0.09
8271,2020-12-29,0.0
8272,2020-12-30,0.0
8273,2020-12-31,0.08
8274,2021-01-01,0.0
8275,2021-01-02,0.23
8276,2021-01-03,0.0
8277,2021-01-04,1.23
8278,2021-01-05,0.0
8279,2021-01-06,0.05
8280,2021-01-07,0.0
8281,2021-01-08,0.04
8282,2021-01-09,0.0
8283,2021-01-10,0.0
8284,2021-01-11,0.0
8285,2021-01-12,0.0
8286,2021-01-13,0.0
8287,2021-01-14,0.0
8288,2021-01-15,0.0
8289,2021-01-16,0.0
8290,2021-01-17,0.0
8291,2021-01-18,0.0
8292,2021-01-19,0.0
8293,2021-01-20,0.0
8294,2021-01-21,0.0
8295,2021-01-22,0.29
8296,2021-01-23,0.0
8297,2021-01-24,0.02
8298,2021-01-25,0.02
8299,2021-01-26,0.03
8300,2021-01-27,1.87
8301,2021-01-28,0.61
8302,2021-01-29,0.07
8303,2021-01-30,0.0
8304,2021-01-31,0.0
8305,2021-02-01,0.0
8306,2021-02-02,1.05
8307,2021-02-03,0.0
8308,2021-02-04,0.0
8309,2021-02-05,0.0
8310,2021-02-06,0.0
8311,2021-02-07,0.0
8312,2021-02-08,0.0
8313,2021-02-09,0.0
8314,2021-02-10,0.0
8315,2021-02-11,0.08
8316,2021-02-12,0.31
8317,2021-02-13,0.02
8318,2021-02-14,0.0
8319,2021-02-15,0.03
8320,2021-02-16,0.0
8321,2021-02-17,0.0
8322,2021-02-18,0.0
8323,2021-02-19,0.07
8324,2021-02-20,0.07
8325,2021-02-21,0.0
8326,2021-02-22,0.0
8327,2021-02-23,0.0
8328,2021-02-24,0.0
8329,2021-02-25,0.0
8330,2021-02-26,0.0
8331,2021-02-27,0.0
8332,2021-02-28,0.0
8333,2021-03-01,0.0
8334,2021-03-02,0.0
8335,2021-03-03,0.0
8336,2021-03-04,0.0
8337,2021-03-05,0.0
8338,2021-03-06,0.21
8339,2021-03-07,0.0
8340,2021-03-08,0.0
8341,2021-03-09,0.44
8342,2021-03-10,0.48
8343,2021-03-11,0.17
8344,2021-03-12,0.0
8345,2021-03-13,0.0
8346,2021-03-14,0.0
8347,2021-03-15,0.58
8348,2021-03-16,0.0
8349,2021-03-17,0.0
8350,2021-03-18,0.62
8351,2021-03-19,0.24
8352,2021-03-20,0.0
8353,2021-03-21,0.0
8354,2021-03-22,0.0
8355,2021-03-23,0.0
8356,2021-03-24,0.0
8357,2021-03-25,0.0
8358,2021-03-26,0.0
8359,2021-03-27,0.0
8360,2021-03-28,0.0
8361,2021-03-29,0.0
8362,2021-03-30,0.0
8363,2021-03-31,0.0
8364,2021-04-01,0.0
8365,2021-04-02,0.0
8366,2021-04-03,0.0
8367,2021-04-04,0.0
8368,2021-04-05,0.0
8369,2021-04-06,0.0
8370,2021-04-07,0.0
8371,2021-04-08,0.0
8372,2021-04-09,0.0
8373,2021-04-10,0.0
8374,2021-04-11,0.0
8375,2021-04-12,0.0
8376,2021-04-13,0.0
8377,2021-04-14,0.0
8378,2021-04-15,0.0
8379,2021-04-16,0.0
8380,2021-04-17,0.0
8381,2021-04-18,0.0
8382,2021-04-19,0.0
8383,2021-04-20,0.0
8384,2021-04-21,0.0
8385,2021-04-22,0.0
8386,2021-04-23,0.0
8387,2021-04-24,0.0
8388,2021-04-25,0.18
8389,2021-04-26,0.0
8390,2021-04-27,0.0
8391,2021-04-28,0.0
8392,2021-04-29,0.0
8393,2021-04-30,0.0
8394,2021-05-01,0.0
8395,2021-05-02,0.0
8396,2021-05-03,0.0
8397,2021-05-04,0.0
8398,2021-05-05,0.0
8399,2021-05-06,0.0
8400,2021-05-07,0.0
8401,2021-05-08,0.0
8402,2021-05-09,0.0
8403,2021-05-10,0.0
8404,2021-05-11,0.0
8405,2021-05-12,0.0
8406,2021-05-13,0.0
8407,2021-05-14,0.0
8408,2021-05-15,0.0
8409,2021-05-16,0.0
8410,2021-05-17,0.0
8411,2021-05-18,0.0
8412,2021-05-19,0.0
8413,2021-05-20,0.0
8414,2021-05-21,0.0
8415,2021-05-22,0.0
8416,2021-05-23,0.0
8417,2021-05-24,0.0
8418,2021-05-25,0.0
8419,2021-05-26,0.0
8420,2021-05-27,0.0
8421,2021-05-28,0.0
8422,2021-05-29,0.0
8423,2021-05-30,0.0
8424,2021-05-31,0.0
8425,2021-06-01,0.0
8426,2021-06-02,0.0
8427,2021-06-03,0.0
8428,2021-06-04,0.0
8429,2021-06-05,0.0
8430,2021-06-06,0.0
8431,2021-06-07,0.0
8432,2021-06-08,0.0
8433,2021-06-09,0.0
8434,2021-06-10,0.0
8435,2021-06-11,0.0
8436,2021-06-12,0.0
8437,2021-06-13,0.0
8438,2021-06-14,0.0
8439,2021-06-15,0.0
8440,2021-06-16,0.0
8441,2021-06-17,0.0
8442,2021-06-18,0.0
8443,2021-06-19,0.0
8444,2021-06-20,0.0
8445,2021-06-21,0.0
8446,2021-06-22,0.0
8447,2021-06-23,0.0
8448,2021-06-24,0.0
8449,2021-06-25,0.0
8450,2021-06-26,0.0
8451,2021-06-27,0.0
8452,2021-06-28,0.0
8453,2021-06-29,0.0
8454,2021-06-30,0.0
8455,2021-07-01,0.0
8456,2021-07-02,0.0
8457,2021-07-03,0.0
8458,2021-07-04,0.0
8459,2021-07-05,0.0
8460,2021-07-06,0.0
8461,2021-07-07,0.0
8462,2021-07-08,0.0
8463,2021-07-09,0.0
8464,2021-07-10,0.0
8465,2021-07-11,0.0
8466,2021-07-12,0.0
8467,2021-07-13,0.0
8468,2021-07-14,0.0
8469,2021-07-15,0.0
8470,2021-07-16,0.0
8471,2021-07-17,0.0
8472,2021-07-18,0.0
8473,2021-07-19,0.0
8474,2021-07-20,0.0
8475,2021-07-21,0.0
8476,2021-07-22,0.0
8477,2021-07-23,0.0
8478,2021-07-24,0.0
8479,2021-07-25,0.0
8480,2021-07-26,0.0
8481,2021-07-27,0.0
8482,2021-07-28,0.0
8483,2021-07-29,0.0
8484,2021-07-30,0.0
8485,2021-07-31,0.0
8486,2021-08-01,0.0
8487,2021-08-02,0.0
8488,2021-08-03,0.0
8489,2021-08-04,0.0
8490,2021-08-05,0.0
8491,2021-08-06,0.0
8492,2021-08-07,0.0
8493,2021-08-08,0.0
8494,2021-08-09,0.0
8495,2021-08-10,0.0
8496,2021-08-11,0.0
8497,2021-08-12,0.0
8498,2021-08-13,0.0
8499,2021-08-14,0.0
8500,2021-08-15,0.0
8501,2021-08-16,0.0
8502,2021-08-17,0.0
8503,2021-08-18,0.0
8504,2021-08-19,0.0
8505,2021-08-20,0.0
8506,2021-08-21,0.0
8507,2021-08-22,0.0
8508,2021-08-23,0.0
8509,2021-08-24,0.0
8510,2021-08-25,0.0
8511,2021-08-26,0.0
8512,2021-08-27,0.0
8513,2021-08-28,0.0
8514,2021-08-29,0.0
8515,2021-08-30,0.0
8516,2021-08-31,0.0
8517,2021-09-01,0.0
8518,2021-09-02,0.0
8519,2021-09-03,0.0
8520,2021-09-04,0.0
8521,2021-09-05,0.0
8522,2021-09-06,0.0
8523,2021-09-07,0.0
8524,2021-09-08,0.0
8525,2021-09-09,0.0
8526,2021-09-10,0.0
8527,2021-09-11,0.0
8528,2021-09-12,0.0
8529,2021-09-13,0.0
8530,2021-09-14,0.0
8531,2021-09-15,0.0
8532,2021-09-16,0.0
8533,2021-09-17,0.0
8534,2021-09-18,0.0
8535,2021-09-19,0.0
8536,2021-09-20,0.0
8537,2021-09-21,0.0
8538,2021-09-22,0.0
8539,2021-09-23,0.0
8540,2021-09-24,0.0
8541,2021-09-25,0.0
8542,2021-09-26,0.0
8543,2021-09-27,0.0
8544,2021-09-28,0.0
8545,2021-09-29,0.0
8546,2021-09-30,0.0
8547,2021-10-01,0.0
8548,2021-10-02,0.0
8549,2021-10-03,0.0
8550,2021-10-04,0.0
8551,2021-10-05,0.0
8552,2021-10-06,0.0
8553,2021-10-07,0.0
8554,2021-10-08,0.0
8555,2021-10-09,0.0
8556,2021-10-10,0.0
8557,2021-10-11,0.0
8558,2021-10-12,0.0
8559,2021-10-13,0.0
8560,2021-10-14,0.0
8561,2021-10-15,0.0
8562,2021-10-16,0.0
8563,2021-10-17,0.0
8564,2021-10-18,0.08
8565,2021-10-19,0.0
8566,2021-10-20,1.24
8567,2021-10-21,2.72
8568,2021-10-22,1.24
8569,2021-10-23,0.02
8570,2021-10-24,11.09
8571,2021-10-25,3.92
8572,2021-10-26,0.0
8573,2021-10-27,0.0
8574,2021-10-28,0.0
8575,2021-10-29,0.0
8576,2021-10-30,0.0
8577,2021-10-31,0.06
8578,2021-11-01,0.96
8579,2021-11-02,0.23
8580,2021-11-03,0.0
8581,2021-11-04,0.16
8582,2021-11-05,0.0
8583,2021-11-06,0.0
8584,2021-11-07,0.0
8585,2021-11-08,0.0
8586,2021-11-09,2.86
8587,2021-11-10,0.0
8588,2021-11-11,0.0
8589,2021-11-12,0.0
8590,2021-11-13,0.0
8591,2021-11-14,0.0
8592,2021-11-15,0.0
8593,2021-11-16,0.0
8594,2021-11-17,0.0
8595,2021-11-18,0.0
8596,2021-11-19,0.0
8597,2021-11-20,0.04
8598,2021-11-21,0.0
8599,2021-11-22,0.0
8600,2021-11-23,0.0
8601,2021-11-24,0.0
8602,2021-11-25,0.0
8603,2021-11-26,0.0
8604,2021-11-27,0.0
8605,2021-11-28,0.0
8606,2021-11-29,0.0
8607,2021-11-30,0.0
8608,2021-12-01,0.0
8609,2021-12-02,0.0
8610,2021-12-03,0.0
8611,2021-12-04,0.0
8612,2021-12-05,0.0
8613,2021-12-06,0.0
8614,2021-12-07,0.01
8615,2021-12-08,0.0
8616,2021-12-09,0.0
8617,2021-12-10,0.0
8618,2021-12-11,0.0
8619,2021-12-12,3.02
8620,2021-12-13,3.24
8621,2021-12-14,0.87
8622,2021-12-15,0.18
8623,2021-12-16,2.3
8624,2021-12-17,0.0
8625,2021-12-18,0.0
8626,2021-12-19,0.0
8627,2021-12-20,0.0
8628,2021-12-21,0.09
8629,2021-12-22,1.32
8630,2021-12-23,1.88
8631,2021-12-24,0.91
8632,2021-12-25,1.05
8633,2021-12-26,0.14
8634,2021-12-27,0.47
8635,2021-12-28,0.0
8636,2021-12-29,1.0
8637,2021-12-30,0.02
8638,2021-12-31,0.0
8639,2022-01-01,0.0
8640,2022-01-02,0.0
8641,2022-01-03,1.35
8642,2022-01-04,1.51
8643,2022-01-05,0.0
8644,2022-01-06,0.0
8645,2022-01-07,0.11
8646,2022-01-08,0.0
8647,2022-01-09,0.0
8648,2022-01-10,0.0
8649,2022-01-11,0.0
8650,2022-01-12,0.0
8651,2022-01-13,0.0
8652,2022-01-14,0.0
8653,2022-01-15,0.0
8654,2022-01-16,0.0
8655,2022-01-17,0.0
8656,2022-01-18,0.0
8657,2022-01-19,0.0
8658,2022-01-20,0.0
8659,2022-01-21,0.0
8660,2022-01-22,0.0
8661,2022-01-23,0.0
8662,2022-01-24,0.0
8663,2022-01-25,0.0
8664,2022-01-26,0.0
8665,2022-01-27,0.0
8666,2022-01-28,0.0
8667,2022-01-29,0.0
8668,2022-01-30,0.0
8669,2022-01-31,0.0
8670,2022-02-01,0.0
8671,2022-02-02,0.0
8672,2022-02-03,0.0
8673,2022-02-04,0.0
8674,2022-02-05,0.0
8675,2022-02-06,0.0
8676,2022-02-07,0.0
8677,2022-02-08,0.0
8678,2022-02-09,0.0
8679,2022-02-10,0.0
8680,2022-02-11,0.0
8681,2022-02-12,0.0
8682,2022-02-13,0.0
8683,2022-02-14,0.0
8684,2022-02-15,0.0
8685,2022-02-16,0.0
8686,2022-02-17,0.0
8687,2022-02-18,0.0
8688,2022-02-19,0.0
8689,2022-02-20,0.0
8690,2022-02-21,0.0
8691,2022-02-22,0.03
8692,2022-02-23,0.02
8693,2022-02-24,0.0
8694,2022-02-25,0.0
8695,2022-02-26,0.0
8696,2022-02-27,0.0
8697,2022-02-28,0.0
8698,2022-03-01,0.0
8699,2022-03-02,0.0
8700,2022-03-03,0.07
8701,2022-03-04,0.1
8702,2022-03-05,0.01
8703,2022-03-06,0.0
8704,2022-03-07,0.0
8705,2022-03-08,0.0
8706,2022-03-09,0.0
8707,2022-03-10,0.0
8708,2022-03-11,0.0
8709,2022-03-12,0.0
8710,2022-03-13,0.0
8711,2022-03-14,0.0
8712,2022-03-15,0.04
8713,2022-03-16,0.0
8714,2022-03-17,0.0
8715,2022-03-18,0.0
8716,2022-03-19,0.03
8717,2022-03-20,0.0
8718,2022-03-21,0.0
8719,2022-03-22,0.0
8720,2022-03-23,0.0
8721,2022-03-24,0.0
8722,2022-03-25,0.0
8723,2022-03-26,0.0
8724,2022-03-27,0.0
8725,2022-03-28,0.65
8726,2022-03-29,0.07
8727,2022-03-30,0.0
8728,2022-03-31,0.0
8729,2022-04-01,0.0
8730,2022-04-02,0.0
8731,2022-04-03,0.0
8732,2022-04-04,0.0
8733,2022-04-05,0.0
8734,2022-04-06,0.0
8735,2022-04-07,0.0
8736,2022-04-08,0.0
8737,2022-04-09,0.0
8738,2022-04-10,0.0
8739,2022-04-11,0.04
8740,2022-04-12,0.0
8741,2022-04-13,0.0
8742,2022-04-14,0.2
8743,2022-04-15,0.05
8744,2022-04-16,0.94
8745,2022-04-17,0.0
8746,2022-04-18,0.0
8747,2022-04-19,0.5
8748,2022-04-20,0.0
8749,2022-04-21,0.51
8750,2022-04-22,0.07
8751,2022-04-23,0.0
8752,2022-04-24,0.0
8753,2022-04-25,0.0
8754,2022-04-26,0.0
8755,2022-04-27,0.0
8756,2022-04-28,0.0
8757,2022-04-29,0.0
8758,2022-04-30,0.0
8759,2022-05-01,0.0
8760,2022-05-02,0.0
8761,2022-05-03,0.0
8762,2022-05-04,0.0
8763,2022-05-05,0.0
8764,2022-05-06,0.0
8765,2022-05-07,0.0
8766,2022-05-08,0.0
8767,2022-05-09,0.0
8768,2022-05-10,0.0
8769,2022-05-11,0.0
8770,2022-05-12,0.0
8771,2022-05-13,0.0
8772,2022-05-14,0.0
8773,2022-05-15,0.0
8774,2022-05-16,0.0
8775,2022-05-17,0.0
8776,2022-05-18,0.0
8777,2022-05-19,0.0
8778,2022-05-20,0.0
8779,2022-05-21,0.0
8780,2022-05-22,0.0
8781,2022-05-23,0.0
8782,2022-05-24,0.0
8783,2022-05-25,0.0
8784,2022-05-26,0.0
8785,2022-05-27,0.0
8786,2022-05-28,0.0
8787,2022-05-29,0.0
8788,2022-05-30,0.0
8789,2022-05-31,0.0
8790,2022-06-01,0.0
8791,2022-06-02,0.0
8792,2022-06-03,0.0
8793,2022-06-04,0.0
8794,2022-06-05,0.32
8795,2022-06-06,0.0
8796,2022-06-07,0.0
8797,2022-06-08,0.0
8798,2022-06-09,0.0
8799,2022-06-10,0.0
8800,2022-06-11,0.0
8801,2022-06-12,0.0
8802,2022-06-13,0.0
8803,2022-06-14,0.0
8804,2022-06-15,0.0
8805,2022-06-16,0.0
8806,2022-06-17,0.0
8807,2022-06-18,0.0
8808,2022-06-19,0.0
8809,2022-06-20,0.0
8810,2022-06-21,0.0
8811,2022-06-22,0.0
8812,2022-06-23,0.0
8813,2022-06-24,0.0
8814,2022-06-25,0.0
8815,2022-06-26,0.0
8816,2022-06-27,0.0
8817,2022-06-28,0.0
8818,2022-06-29,0.0
8819,2022-06-30,0.0
8820,2022-07-01,0.0
8821,2022-07-02,0.0
8822,2022-07-03,0.0
8823,2020-01-01,0.0
8824,2020-01-02,0.0
8825,2020-01-03,0.0
8826,2020-01-04,0.02
8827,2020-01-05,0.0
8828,2020-01-07,0.0
8829,2020-01-08,0.02
8830,2020-01-09,0.16
8831,2020-01-11,0.03
8832,2020-01-13,0.02
8833,2020-01-14,0.1
8834,2020-01-16,0.33
8835,2020-01-17,1.02
8836,2020-01-18,0.02
8837,2020-01-19,0.0
8838,2020-01-21,0.1
8839,2020-01-22,0.36
8840,2020-01-27,
8841,2020-01-28,0.02
8842,2020-01-31,
8843,2020-02-01,0.0
8844,2020-02-03,
8845,2020-02-04,0.0
8846,2020-02-05,0.0
8847,2020-02-10,
8848,2020-02-11,0.0
8849,2020-02-12,0.0
8850,2020-02-19,
8851,2020-02-21,
8852,2020-02-22,0.0
8853,2020-02-24,
8854,2020-02-25,0.0
8855,2020-02-26,0.0
8856,2020-03-02,
8857,2020-03-03,0.0
8858,2020-03-04,0.0
8859,2020-03-06,
8860,2020-03-07,0.06
8861,2020-03-08,0.03
8862,2020-03-10,
8863,2020-03-11,0.0
8864,2020-03-12,0.0
8865,2020-03-13,0.0
8866,2020-03-14,0.23
8867,2020-03-15,0.34
8868,2020-03-16,0.18
8869,2020-03-17,0.01
8870,2020-03-18,0.16
8871,2020-03-20,0.01
8872,2020-03-21,0.0
8873,2020-03-23,0.0
8874,2020-03-25,0.34
8875,2020-03-26,0.0
8876,2020-03-27,0.0
8877,2020-03-28,0.07
8878,2020-03-29,0.08
8879,2020-03-30,0.03
8880,2020-03-31,0.0
8881,2020-04-01,0.0
8882,2020-04-02,0.0
8883,2020-04-04,0.0
8884,2020-04-05,0.73
8885,2020-04-06,0.17
8886,2020-04-07,0.22
8887,2020-04-08,0.0
8888,2020-04-11,
8889,2020-04-12,0.0
8890,2020-04-13,0.0
8891,2020-04-14,0.0
8892,2020-04-15,0.0
8893,2020-04-16,0.0
8894,2020-04-20,
8895,2020-04-21,0.0
8896,2020-04-22,0.0
8897,2020-04-23,0.0
8898,2020-04-27,
8899,2020-04-28,0.0
8900,2020-04-29,0.0
8901,2020-05-01,0.0
8902,2020-05-05,
8903,2020-05-06,0.0
8904,2020-05-07,0.0
8905,2020-05-08,0.0
8906,2020-05-11,
8907,2020-05-12,0.33
8908,2020-05-13,0.02
8909,2020-05-14,0.02
8910,2020-05-15,0.05
8911,2020-05-17,0.2
8912,2020-05-18,0.34
8913,2020-05-19,0.0
8914,2020-05-20,0.0
8915,2020-05-22,0.0
8916,2020-05-23,0.0
8917,2020-05-24,0.0
8918,2020-05-27,
8919,2020-05-28,0.0
8920,2020-05-30,0.0
8921,2020-06-01,
8922,2020-06-03,
8923,2020-06-08,
8924,2020-06-10,0.0
8925,2020-06-12,
8926,2020-06-13,0.0
8927,2020-06-17,
8928,2020-06-22,
8929,2020-06-24,
8930,2020-06-29,
8931,2020-07-01,
8932,2020-07-08,
8933,2020-07-09,0.0
8934,2020-07-12,
8935,2020-07-15,
8936,2020-07-22,
8937,2020-07-26,
8938,2020-07-29,
8939,2020-07-30,0.0
8940,2020-08-02,
8941,2020-08-03,0.0
8942,2020-08-05,
8943,2020-08-07,
8944,2020-08-09,
8945,2020-08-12,
8946,2020-08-13,0.0
8947,2020-08-14,0.0
8948,2020-08-16,
8949,2020-08-17,0.08
8950,2020-08-18,0.01
8951,2020-08-19,0.0
8952,2020-08-20,0.0
8953,2020-08-24,
8954,2020-08-26,
8955,2020-09-01,
8956,2020-09-02,0.0
8957,2020-09-03,0.0
8958,2020-09-09,
8959,2020-09-21,
8960,2020-09-22,0.0
8961,2020-10-02,
8962,2020-10-05,
8963,2020-10-12,
8964,2020-10-13,0.0
8965,2020-10-21,
8966,2020-11-02,
8967,2020-11-03,0.0
8968,2020-11-06,
8969,2020-11-09,0.03
8970,2020-11-10,0.0
8971,2020-11-13,0.0
8972,2020-11-14,0.23
8973,2020-11-15,0.0
8974,2020-11-17,0.0
8975,2020-11-18,0.8
8976,2020-11-19,0.02
8977,2020-11-23,
8978,2020-12-01,
8979,2020-12-02,0.0
8980,2020-12-10,
8981,2020-12-11,0.0
8982,2020-12-12,0.21
8983,2020-12-13,0.47
8984,2020-12-14,0.41
8985,2020-12-17,0.5
8986,2020-12-18,0.0
8987,2020-12-22,
8988,2020-12-25,0.0
8989,2020-12-26,0.92
8990,2020-12-28,0.06
8991,2020-12-30,
8992,2020-12-31,0.04
8993,2021-01-02,0.18
8994,2021-01-03,0.03
8995,2021-01-04,0.2
8996,2021-01-05,0.52
8997,2021-01-07,0.06
8998,2021-01-08,0.08
8999,2021-01-12,0.0
9000,2021-01-13,0.0
9001,2021-01-17,
9002,2021-01-22,0.08
9003,2021-01-23,0.18
9004,2021-01-25,0.07
9005,2021-01-27,2.76
9006,2021-01-28,0.76
9007,2021-01-29,0.12
9008,2021-01-30,0.09
9009,2021-02-01,0.0
9010,2021-02-02,0.54
9011,2021-02-03,0.0
9012,2021-02-04,0.0
9013,2021-02-09,0.0
9014,2021-02-12,0.3
9015,2021-02-13,0.08
9016,2021-02-14,0.0
9017,2021-02-15,0.06
9018,2021-02-18,
9019,2021-02-23,
9020,2021-03-06,0.41
9021,2021-03-07,0.0
9022,2021-03-09,0.15
9023,2021-03-10,0.31
9024,2021-03-11,0.09
9025,2021-03-14,
9026,2021-03-15,0.4
9027,2021-03-16,0.0
9028,2021-03-18,0.02
9029,2021-03-19,0.61
9030,2021-03-20,0.01
9031,2021-03-25,
9032,2021-04-05,0.0
9033,2021-04-20,
9034,2021-04-24,
9035,2021-04-25,0.0
9036,2021-04-26,0.08
9037,2021-04-28,
9038,2021-06-18,
9039,2021-07-27,
9040,2021-08-11,
9041,2021-08-12,0.0
9042,2021-09-01,
9043,2021-09-09,
9044,2021-09-10,0.0
9045,2021-09-18,
9046,2021-09-19,0.0
9047,2021-09-27,
9048,2021-09-28,0.0
9049,2021-10-17,
9050,2021-10-18,0.11
9051,2021-10-19,0.0
9052,2021-10-20,0.66
9053,2021-10-21,1.86
9054,2021-10-22,1.07
9055,2021-10-23,0.02
9056,2021-10-24,3.59
9057,2021-10-25,6.36
9058,2021-10-26,0.01
9059,2021-10-27,0.0
9060,2021-10-30,
9061,2021-10-31,0.06
9062,2021-11-01,0.08
9063,2021-11-02,1.22
9064,2021-11-04,0.18
9065,2021-11-06,
9066,2021-11-07,0.0
9067,2021-11-09,1.62
9068,2021-11-10,0.14
9069,2021-11-18,
9070,2021-11-19,0.0
9071,2021-11-20,0.09
9072,2021-11-21,0.0
9073,2021-12-06,
9074,2021-12-07,0.04
9075,2021-12-08,0.0
9076,2021-12-09,0.01
9077,2021-12-12,0.45
9078,2021-12-13,4.27
9079,2021-12-14,1.49
9080,2021-12-15,0.04
9081,2021-12-16,1.38
9082,2021-12-17,0.0
9083,2021-12-19,
9084,2021-12-20,0.01
9085,2021-12-21,0.0
9086,2021-12-22,0.79
9087,2021-12-23,1.51
9088,2021-12-24,0.34
9089,2021-12-25,0.73
9090,2021-12-26,0.47
9091,2021-12-27,0.6
9092,2021-12-29,
9093,2021-12-30,0.23
9094,2022-01-03,
9095,2022-01-04,0.97
9096,2022-01-05,0.02
9097,2022-01-06,0.0
9098,2022-01-07,0.04
9099,2022-01-09,
9100,2022-02-02,
9101,2022-02-06,
9102,2022-02-15,
9103,2022-02-22,
9104,2022-02-23,0.15
9105,2022-03-03,
9106,2022-03-04,0.18
9107,2022-03-05,0.05
9108,2022-03-14,
9109,2022-03-15,0.06
9110,2022-03-17,
9111,2022-03-27,
9112,2022-03-28,0.85
9113,2022-03-29,0.2
9114,2022-04-10,
9115,2022-04-11,0.03
9116,2022-04-12,0.05
9117,2022-04-13,0.0
9118,2022-04-14,0.1
9119,2022-04-15,0.11
9120,2022-04-16,0.66
9121,2022-04-18,0.0
9122,2022-04-19,0.29
9123,2022-04-20,0.0
9124,2022-04-21,0.33
9125,2022-05-01,
9126,2022-05-06,
9127,2022-05-07,0.0
9128,2022-05-09,0.0
9129,2022-05-10,0.0
9130,2022-06-02,
9131,2022-06-04,0.0
9132,2022-06-05,0.12
9133,2022-06-06,0.01
9134,2020-01-09,0.16
9135,2020-01-11,0.07
9136,2020-01-14,0.1
9137,2020-01-16,0.57
9138,2020-01-17,0.77
9139,2020-01-21,0.17
9140,2020-01-22,0.23
9141,2020-01-26,0.16
9142,2020-01-28,0.03
9143,2020-01-29,0.04
9144,2020-03-07,0.02
9145,2020-03-08,0.1
9146,2020-03-14,0.15
9147,2020-03-15,0.22
9148,2020-03-16,0.24
9149,2020-03-17,0.03
9150,2020-03-18,0.13
9151,2020-03-19,0.16
9152,2020-03-24,0.07
9153,2020-03-25,0.3
9154,2020-03-28,0.04
9155,2020-03-29,0.06
9156,2020-03-30,0.12
9157,2020-03-31,0.01
9158,2020-04-05,0.45
9159,2020-04-06,0.13
9160,2020-04-07,0.19
9161,2020-05-12,0.33
9162,2020-05-13,0.06
9163,2020-05-15,0.06
9164,2020-05-17,0.25
9165,2020-05-18,0.2
9166,2020-05-19,0.02
9167,2020-05-30,0.02
9168,2020-05-31,0.02
9169,2020-08-16,0.01
9170,2020-08-17,0.06
9171,2020-11-09,0.0
9172,2020-11-14,0.14
9173,2020-11-18,0.58
9174,2020-11-19,0.03
9175,2020-12-12,0.2
9176,2020-12-13,0.29
9177,2020-12-14,0.48
9178,2020-12-17,0.5
9179,2020-12-26,0.44
9180,2020-12-28,0.04
9181,2020-12-29,0.02
9182,2020-12-31,0.04
9183,2021-01-02,0.12
9184,2021-01-04,0.19
9185,2021-01-05,0.43
9186,2021-01-07,0.07
9187,2021-01-08,0.08
9188,2021-01-22,0.04
9189,2021-01-23,0.21
9190,2021-01-25,0.07
9191,2021-01-27,2.6
9192,2021-01-28,0.73
9193,2021-01-29,0.06
9194,2021-02-02,0.35
9195,2021-02-12,0.3
9196,2021-02-13,0.1
9197,2021-02-15,0.05
9198,2021-02-16,0.12
9199,2021-02-19,0.03
9200,2021-02-20,0.06
9201,2021-03-06,0.32
9202,2021-03-09,0.21
9203,2021-03-10,0.36
9204,2021-03-11,0.08
9205,2021-03-15,0.29
9206,2021-03-18,0.02
